episode_id,seat,final_money,peak_crew,total_hires,first_land_day,elbow_day,tiles_planted,plants_carrot,plants_melon,plants_strawberry,plants_tomato,plants_wheat,price_carrot_max,price_carrot_min,price_egg_max,price_egg_min,price_fertilizer_max,price_fertilizer_min,price_melon_max,price_melon_min,price_milk_max,price_milk_min,price_strawberry_max,price_strawberry_min,price_tomato_max,price_tomato_min,price_wheat_max,price_wheat_min,price_wool_max,price_wool_min
89068183,0,6584.0,0,0,,0.0,104,104,0,0,0,0,42,31,56,50,100,85,293,250,344,160,318,120,92,60,44,22,253,200
89068183,1,12746.0,9,252,19.0,0.0,238,2,0,0,0,236,42,31,56,50,100,85,293,250,344,160,318,120,92,60,44,22,253,200
89068186,0,29386.0,9,194,,0.0,106,0,34,0,0,72,42,32,70,50,100,100,278,1,354,160,325,120,85,60,37,21,246,200
89068186,1,34291.0,9,238,0.0,11.0,218,63,21,4,22,108,42,32,70,50,100,100,278,1,354,160,325,120,85,60,37,21,246,200
89068189,0,90436.0,10,295,,14.0,24,2,18,0,0,4,42,35,67,50,100,37,278,7,324,160,287,120,105,60,49,25,240,200
89068189,1,52941.0,11,183,10.0,10.0,212,38,33,9,0,132,42,35,67,50,100,37,278,7,324,160,287,120,105,60,49,25,240,200
89068670,0,19202.0,9,252,16.0,0.0,223,0,0,0,0,223,42,35,62,50,100,77,277,31,332,160,330,120,103,60,43,22,246,200
89068670,1,54331.0,10,193,11.0,11.0,271,109,53,0,0,109,42,35,62,50,100,77,277,31,332,160,330,120,103,60,43,22,246,200
89068673,0,55593.0,11,185,10.0,10.0,217,26,31,10,0,150,42,35,66,50,100,36,278,13,310,160,294,120,101,60,49,25,243,183
89068673,1,104093.0,10,297,,16.0,24,2,18,0,0,4,42,35,66,50,100,36,278,13,310,160,294,120,101,60,49,25,243,183
89068676,0,5702.0,0,0,,0.0,2,0,2,0,0,0,41,31,68,50,101,100,278,236,344,160,330,120,85,60,49,25,250,200
89068676,1,22445.0,9,211,0.0,0.0,116,44,28,3,7,34,41,31,68,50,101,100,278,236,344,160,330,120,85,60,49,25,250,200
89069151,0,20827.0,10,192,11.0,0.0,274,123,53,0,0,98,42,35,69,50,100,100,277,1,315,160,304,120,96,60,44,24,252,200
89069151,1,16977.0,6,174,,0.0,59,0,39,0,0,20,42,35,69,50,100,100,277,1,315,160,304,120,96,60,44,24,252,200
89069621,0,18228.0,10,218,0.0,0.0,663,8,367,98,5,185,41,30,65,50,100,100,278,13,351,160,294,120,106,60,47,23,253,200
89069621,1,40171.0,7,203,10.0,11.0,98,32,29,5,4,28,41,30,65,50,100,100,278,13,351,160,294,120,106,60,47,23,253,200
89069623,0,30241.0,7,210,,9.0,144,90,20,0,0,34,41,29,75,50,100,100,278,1,328,160,322,120,90,60,47,24,247,200
89069623,1,27362.0,7,203,11.0,0.0,98,31,29,5,5,28,41,29,75,50,100,100,278,1,328,160,322,120,90,60,47,24,247,200
89069626,0,3000.0,0,0,,0.0,0,0,0,0,0,0,41,35,71,50,100,87,293,250,340,160,333,120,96,60,46,22,250,200
89069626,1,16769.0,9,252,14.0,0.0,245,0,0,0,0,245,41,35,71,50,100,87,293,250,340,160,333,120,96,60,46,22,250,200
89069630,0,27305.0,10,254,14.0,0.0,158,40,22,7,14,75,40,28,69,50,100,100,278,1,358,160,320,120,86,60,40,22,252,200
89069630,1,34690.0,7,203,11.0,11.0,108,17,38,5,6,42,40,28,69,50,100,100,278,1,358,160,320,120,86,60,40,22,252,200
89071094,0,51007.0,10,246,0.0,13.0,378,143,113,0,0,122,42,35,68,50,100,100,281,142,340,160,318,120,107,60,42,23,246,200
89071094,1,3812.0,0,0,,0.0,15,15,0,0,0,0,42,35,68,50,100,100,281,142,340,160,318,120,107,60,42,23,246,200
89071097,0,27939.0,8,240,,0.0,76,42,34,0,0,0,41,35,70,50,100,100,277,13,328,160,318,120,98,60,46,25,253,200
89071097,1,14725.0,10,193,11.0,0.0,259,121,54,0,0,84,41,35,70,50,100,100,277,13,328,160,318,120,98,60,46,25,253,200
89071578,0,37163.0,7,203,11.0,11.0,129,34,29,5,5,56,41,28,77,50,100,100,278,54,324,160,314,120,82,60,41,23,250,200
89071578,1,34020.0,10,254,14.0,13.0,163,48,20,6,15,74,41,28,77,50,100,100,278,54,324,160,314,120,82,60,41,23,250,200
89071580,0,134302.0,12,234,10.0,19.0,69,15,35,0,0,19,41,33,66,50,100,1,278,1,298,160,295,120,101,60,54,25,249,200
89071580,1,57824.0,13,179,10.0,10.0,161,4,35,23,0,99,41,33,66,50,100,1,278,1,298,160,295,120,101,60,54,25,249,200
89071581,0,27507.0,7,203,10.0,0.0,98,32,29,5,4,28,41,31,64,50,100,100,278,1,358,160,323,120,94,60,39,22,250,200
89071581,1,38650.0,9,238,0.0,11.0,226,68,21,4,22,111,41,31,64,50,100,100,278,1,358,160,323,120,94,60,39,22,250,200
89071584,0,3775.0,0,0,,0.0,15,15,0,0,0,0,41,35,69,50,100,100,293,250,351,160,311,120,96,60,49,25,253,200
89071584,1,3000.0,0,0,,0.0,0,0,0,0,0,0,41,35,69,50,100,100,293,250,351,160,311,120,96,60,49,25,253,200
89071585,0,21693.0,13,321,0.0,0.0,70,21,19,30,0,0,42,29,73,50,100,100,278,1,332,160,278,120,114,60,46,25,250,200
89071585,1,47745.0,11,178,10.0,10.0,209,6,39,8,0,156,42,29,73,50,100,100,278,1,332,160,278,120,114,60,46,25,250,200
89072054,0,54118.0,10,300,11.0,11.0,175,10,122,4,2,37,41,28,70,50,100,69,290,244,319,160,307,120,94,60,54,25,250,200
89072054,1,5855.0,0,0,,0.0,111,111,0,0,0,0,41,28,70,50,100,69,290,244,319,160,307,120,94,60,54,25,250,200
89072061,0,57666.0,12,235,10.0,15.0,70,15,32,0,0,23,42,35,75,50,100,1,278,1,224,9,297,120,92,60,52,25,247,200
89072061,1,50907.0,11,179,10.0,10.0,211,19,37,6,0,149,42,35,75,50,100,1,278,1,224,9,297,120,92,60,52,25,247,200
89073537,0,45378.0,10,296,0.0,11.0,204,79,18,4,18,85,41,29,69,50,100,71,278,206,307,160,314,120,102,60,49,22,250,200
89073537,1,50671.0,10,300,11.0,11.0,175,10,122,4,2,37,41,29,69,50,100,71,278,206,307,160,314,120,102,60,49,22,250,200
89073539,0,42874.0,10,256,14.0,13.0,167,45,18,7,18,79,41,35,68,50,100,79,278,162,341,160,307,120,106,60,47,25,246,200
89073539,1,42287.0,10,269,10.0,10.0,110,45,19,15,0,31,41,35,68,50,100,79,278,162,341,160,307,120,106,60,47,25,246,200
89074005,0,85581.0,10,262,0.0,10.0,163,30,19,60,0,54,41,27,70,50,100,100,279,176,358,160,288,120,92,60,46,22,246,200
89074005,1,6174.0,0,0,,0.0,110,110,0,0,0,0,41,27,70,50,100,100,279,176,358,160,288,120,92,60,46,22,246,200
89074009,0,41625.0,10,269,10.0,10.0,110,45,19,15,0,31,41,33,73,50,100,79,278,37,330,160,311,120,90,60,51,25,251,200
89074009,1,32095.0,7,203,,13.0,84,26,32,3,5,18,41,33,73,50,100,79,278,37,330,160,311,120,90,60,51,25,251,200
89074015,0,57838.0,12,238,10.0,11.0,75,14,33,0,0,28,42,31,71,50,100,1,277,25,274,55,333,120,90,60,63,25,225,5
89074015,1,50776.0,15,314,6.0,18.0,126,12,24,0,0,90,42,31,71,50,100,1,277,25,274,55,333,120,90,60,63,25,225,5
89074475,0,24751.0,6,168,,0.0,131,0,32,0,0,99,42,35,71,50,100,100,278,19,347,160,299,120,97,60,42,25,250,200
89074475,1,30441.0,7,179,11.0,11.0,121,41,28,2,6,44,42,35,71,50,100,100,278,19,347,160,299,120,97,60,42,25,250,200
89074479,0,11887.0,3,80,12.0,0.0,369,81,288,0,0,0,41,29,76,50,100,100,278,1,328,160,324,120,92,60,43,25,248,200
89074479,1,37262.0,10,240,0.0,13.0,383,144,114,0,0,125,41,29,76,50,100,100,278,1,328,160,324,120,92,60,43,25,248,200
89074483,0,13124.0,4,120,,0.0,177,0,0,0,0,177,42,35,74,50,100,100,281,219,336,160,296,120,105,60,39,22,247,200
89074483,1,48432.0,7,203,,13.0,86,27,32,3,5,19,42,35,74,50,100,100,281,219,336,160,296,120,105,60,39,22,247,200
89074970,0,14712.0,4,56,0.0,0.0,142,20,89,0,0,33,42,35,73,50,100,100,278,223,315,160,294,120,96,60,49,25,252,200
89074970,1,12010.0,3,82,12.0,0.0,302,67,235,0,0,0,42,35,73,50,100,100,278,223,315,160,294,120,96,60,49,25,252,200
89074971,0,47720.0,12,238,10.0,11.0,73,15,31,0,0,27,42,35,68,50,100,1,277,84,280,3,330,120,96,60,64,25,223,1
89074971,1,44455.0,15,313,6.0,10.0,135,39,23,0,0,73,42,35,68,50,100,1,277,84,280,3,330,120,96,60,64,25,223,1
89075429,0,44127.0,7,203,11.0,11.0,122,36,29,5,5,47,42,35,69,50,100,100,278,214,315,160,313,120,101,60,35,21,252,200
89075429,1,12023.0,4,120,,0.0,182,0,0,0,0,182,42,35,69,50,100,100,278,214,315,160,313,120,101,60,35,21,252,200
89075923,0,27134.0,4,113,11.0,0.0,173,92,77,0,0,4,41,33,73,50,100,100,278,13,347,160,318,120,87,60,42,24,247,200
89075923,1,31974.0,10,254,14.0,12.0,175,60,17,6,12,80,41,33,73,50,100,100,278,13,347,160,318,120,87,60,42,24,247,200
89075930,0,56304.0,15,311,6.0,17.0,114,12,23,0,0,79,42,31,70,50,100,1,277,76,282,160,333,120,96,60,64,25,223,1
89075930,1,53383.0,12,235,10.0,11.0,77,15,32,0,0,30,42,31,70,50,100,1,277,76,282,160,333,120,96,60,64,25,223,1
89076396,0,18879.0,9,162,0.0,0.0,103,39,26,3,8,27,41,35,67,50,100,95,277,115,354,160,312,120,105,60,48,25,252,200
89076396,1,34864.0,9,221,12.0,10.0,92,11,48,0,0,33,41,35,67,50,100,95,277,115,354,160,312,120,105,60,48,25,252,200
89076398,0,23465.0,4,113,11.0,0.0,173,92,77,0,0,4,42,35,74,50,100,100,278,7,336,160,314,120,88,60,43,25,251,200
89076398,1,18214.0,6,168,,0.0,129,0,29,0,0,100,42,35,74,50,100,100,278,7,336,160,314,120,88,60,43,25,251,200
89076405,0,6259.0,0,0,,0.0,2,0,2,0,0,0,42,35,71,50,100,100,293,250,347,160,304,120,94,60,40,22,248,200
89076405,1,13872.0,4,120,,0.0,177,0,0,0,0,177,42,35,71,50,100,100,293,250,347,160,304,120,94,60,40,22,248,200
89076867,0,21182.0,8,216,0.0,0.0,279,8,57,25,5,184,42,32,62,50,100,92,280,7,332,160,302,120,94,60,48,23,253,200
89076867,1,37937.0,9,222,11.0,11.0,125,12,37,0,0,76,42,32,62,50,100,92,280,7,332,160,302,120,94,60,48,23,253,200
89076870,0,14271.0,9,164,0.0,0.0,112,38,28,2,9,35,41,35,73,50,100,100,278,13,340,160,288,120,97,60,50,25,251,200
89076870,1,31247.0,4,114,11.0,11.0,174,95,77,0,0,2,41,35,73,50,100,100,278,13,340,160,288,120,97,60,50,25,251,200
89076877,0,23551.0,10,196,11.0,0.0,271,124,52,0,0,95,41,33,76,50,100,100,277,1,328,160,303,120,95,60,43,25,248,200
89076877,1,30734.0,7,179,11.0,11.0,121,41,27,2,4,47,41,33,76,50,100,100,277,1,328,160,303,120,95,60,43,25,248,200
89076878,0,54653.0,10,300,11.0,11.0,175,10,122,4,2,37,42,31,70,50,100,69,278,176,315,160,326,120,81,57,48,23,247,200
89076878,1,51401.0,9,235,0.0,11.0,211,55,26,5,20,105,42,31,70,50,100,69,278,176,315,160,326,120,81,57,48,23,247,200
89076879,0,56988.0,12,238,10.0,11.0,75,14,34,0,0,27,42,32,68,50,100,1,277,54,263,1,314,120,94,60,63,25,239,200
89076879,1,46024.0,15,319,6.0,12.0,138,13,23,0,0,102,42,32,68,50,100,1,277,54,263,1,314,120,94,60,63,25,239,200
89077342,0,13678.0,9,164,0.0,0.0,116,42,28,4,10,32,42,35,75,50,100,100,278,13,320,160,291,120,89,60,47,25,251,200
89077342,1,31286.0,4,114,11.0,11.0,174,95,77,0,0,2,42,35,75,50,100,100,278,13,320,160,291,120,89,60,47,25,251,200
89077343,0,55576.0,10,300,11.0,11.0,175,10,122,4,2,37,41,28,66,50,100,69,278,189,331,160,336,120,104,60,52,24,248,200
89077343,1,31284.0,7,210,,9.0,144,90,20,0,0,34,41,28,66,50,100,69,278,189,331,160,336,120,104,60,52,24,248,200
89077351,0,54639.0,10,300,11.0,11.0,166,4,122,4,2,34,42,31,66,50,100,69,278,176,315,160,304,120,102,60,48,23,250,200
89077351,1,50551.0,9,235,0.0,11.0,213,55,26,5,21,106,42,31,66,50,100,69,278,176,315,160,304,120,102,60,48,23,250,200
89077808,0,31915.0,7,202,11.0,10.0,133,36,26,4,4,63,41,29,75,50,100,100,281,13,344,160,314,120,84,60,44,24,250,200
89077808,1,33758.0,7,203,,13.0,86,27,32,3,5,19,41,29,75,50,100,100,281,13,344,160,314,120,84,60,44,24,250,200
89077813,0,35315.0,10,254,14.0,13.0,163,50,18,6,15,74,41,33,68,50,100,96,279,65,347,160,312,120,107,60,41,23,250,200
89077813,1,30477.0,9,209,13.0,11.0,82,10,37,0,0,35,41,33,68,50,100,96,279,65,347,160,312,120,107,60,41,23,250,200
89077816,0,103200.0,15,280,10.0,20.0,55,11,23,0,0,21,41,28,71,50,100,17,277,101,292,160,289,120,96,60,55,23,244,200
89077816,1,86206.0,10,262,0.0,10.0,163,28,19,60,0,56,41,28,71,50,100,17,277,101,292,160,289,120,96,60,55,23,244,200
89078279,0,23953.0,6,168,,0.0,131,0,32,0,0,99,42,35,68,50,100,59,280,25,319,160,278,120,96,60,46,22,248,200
89078279,1,96426.0,9,266,0.0,17.0,173,55,27,42,0,49,42,35,68,50,100,59,280,25,319,160,278,120,96,60,46,22,248,200
89078280,0,61556.0,14,317,7.0,18.0,274,181,42,0,0,51,40,31,75,50,100,100,277,1,281,160,310,120,105,60,53,25,246,200
89078280,1,28039.0,7,203,11.0,0.0,129,34,29,5,5,56,40,31,75,50,100,100,277,1,281,160,310,120,105,60,53,25,246,200
89078281,0,5688.0,0,0,,0.0,110,110,0,0,0,0,41,28,71,50,100,67,290,244,324,160,324,120,96,60,55,25,250,200
89078281,1,59180.0,10,300,11.0,11.0,175,10,122,4,2,37,41,28,71,50,100,67,290,244,324,160,324,120,96,60,55,25,250,200
89078285,0,109678.0,12,302,11.0,11.0,44,14,15,2,1,12,41,28,66,50,100,30,278,184,280,160,321,120,101,60,52,23,247,200
89078285,1,44389.0,10,295,0.0,11.0,209,90,17,5,16,81,41,28,66,50,100,30,278,184,280,160,321,120,101,60,52,23,247,200
89078759,0,88441.0,9,257,0.0,13.0,162,31,26,38,0,67,42,32,74,50,100,61,280,43,270,160,278,120,100,60,49,21,250,200
89078759,1,27655.0,10,229,0.0,0.0,387,8,96,207,5,71,42,32,74,50,100,61,280,43,270,160,278,120,100,60,49,21,250,200
89078761,0,65077.0,5,119,9.0,15.0,30,7,13,2,3,5,40,26,74,50,100,62,278,218,328,160,326,120,92,60,52,25,248,200
89078761,1,32697.0,7,210,,9.0,144,90,20,0,0,34,40,26,74,50,100,62,278,218,328,160,326,120,92,60,52,25,248,200
89078762,0,44211.0,7,203,,13.0,86,27,32,3,5,19,41,30,74,50,100,100,279,165,324,160,288,120,87,60,44,22,251,200
89078762,1,29259.0,7,210,7.0,0.0,189,105,6,5,6,67,41,30,74,50,100,100,279,165,324,160,288,120,87,60,44,22,251,200
89078765,0,50466.0,10,245,0.0,13.0,374,138,115,0,0,121,41,35,68,50,100,100,281,154,332,160,318,120,98,60,41,23,253,200
89078765,1,1882.0,0,0,,0.0,25,0,0,0,25,0,41,35,68,50,100,100,281,154,332,160,318,120,98,60,41,23,253,200
89079240,0,36876.0,10,254,14.0,13.0,156,50,19,5,16,66,41,33,70,50,100,51,280,122,314,160,288,120,103,60,46,21,247,200
89079240,1,100208.0,9,268,0.0,19.0,166,8,31,40,0,87,41,33,70,50,100,51,280,122,314,160,288,120,103,60,46,21,247,200
89079244,0,31947.0,7,210,6.0,10.0,176,84,8,6,8,70,41,28,73,50,100,100,278,221,340,160,317,120,106,60,47,25,246,200
89079244,1,9294.0,4,56,0.0,0.0,367,141,96,0,0,130,41,28,73,50,100,100,278,221,340,160,317,120,106,60,47,25,246,200
89079703,0,36292.0,7,203,11.0,11.0,133,31,28,5,6,63,42,32,68,50,100,100,278,13,332,160,294,120,110,60,45,25,251,200
89079703,1,21575.0,7,203,,0.0,86,27,32,3,5,19,42,32,68,50,100,100,278,13,332,160,294,120,110,60,45,25,251,200
89079704,0,25720.0,7,203,,0.0,86,27,32,3,5,19,42,31,70,50,100,52,278,19,282,160,338,120,101,60,55,25,247,200
89079704,1,108082.0,10,260,10.0,10.0,50,6,16,0,0,28,42,31,70,50,100,52,278,19,282,160,338,120,101,60,55,25,247,200
89079711,0,10191.0,6,180,,0.0,153,0,0,0,0,153,42,35,64,50,100,100,287,240,358,160,311,120,101,60,40,22,252,200
89079711,1,12819.0,4,56,0.0,0.0,147,29,96,0,0,22,42,35,64,50,100,100,287,240,358,160,311,120,101,60,40,22,252,200
89080173,0,23227.0,9,163,0.0,0.0,82,22,50,0,3,7,42,35,66,50,100,100,278,13,354,160,316,120,110,60,45,23,250,200
89080173,1,48875.0,9,200,,10.0,95,0,16,16,0,63,42,35,66,50,100,100,278,13,354,160,316,120,110,60,45,23,250,200
89080644,0,24633.0,7,210,,0.0,144,90,20,0,0,34,41,27,51,43,100,67,278,1,365,160,318,120,100,60,48,25,246,200
89080644,1,22747.0,15,352,10.0,0.0,127,6,37,0,12,72,41,27,51,43,100,67,278,1,365,160,318,120,100,60,48,25,246,200
89080652,0,4158.0,2,60,,0.0,9,0,0,0,9,0,42,35,69,50,100,100,293,250,340,160,308,120,111,60,52,25,248,200
89080652,1,6099.0,0,0,,0.0,3,0,3,0,0,0,42,35,69,50,100,100,293,250,340,160,308,120,111,60,52,25,248,200
89080653,0,47925.0,10,295,0.0,11.0,206,83,18,5,18,82,40,25,67,50,100,60,278,238,336,160,299,120,94,60,48,25,250,200
89080653,1,67852.0,5,119,9.0,14.0,34,7,16,1,3,7,40,25,67,50,100,60,278,238,336,160,299,120,94,60,48,25,250,200
89081674,0,3000.0,0,0,,0.0,0,0,0,0,0,0,42,35,65,50,100,100,293,250,332,160,308,120,107,60,49,25,251,200
89081674,1,6259.0,0,0,,0.0,2,0,2,0,0,0,42,35,65,50,100,100,293,250,332,160,308,120,107,60,49,25,251,200
89082650,0,40771.0,7,203,,13.0,86,27,32,3,5,19,42,35,73,50,100,66,281,54,312,160,332,120,103,60,55,25,246,200
89082650,1,67735.0,7,203,11.0,13.0,48,0,48,0,0,0,42,35,73,50,100,66,281,54,312,160,332,120,103,60,55,25,246,200
89082653,0,73832.0,12,240,10.0,11.0,64,12,23,0,0,29,42,29,71,50,100,1,277,176,264,1,297,120,92,60,63,25,238,196
89082653,1,59488.0,12,245,9.0,18.0,36,13,12,0,2,9,42,29,71,50,100,1,277,176,264,1,297,120,92,60,63,25,238,196
89082655,0,22720.0,4,56,0.0,0.0,117,18,82,0,0,17,42,35,68,50,100,100,280,240,347,160,339,120,101,60,50,25,250,200
89082655,1,3000.0,0,0,,0.0,0,0,0,0,0,0,42,35,68,50,100,100,280,240,347,160,339,120,101,60,50,25,250,200
89082657,0,89144.0,10,272,9.0,19.0,130,10,19,56,8,37,41,29,68,50,100,9,278,104,283,160,287,120,102,60,56,25,250,200
89082657,1,103950.0,10,260,10.0,10.0,57,6,16,0,0,35,41,29,68,50,100,9,278,104,283,160,287,120,102,60,56,25,250,200
89083598,0,3902.0,5,102,,0.0,117,0,0,0,14,103,42,35,71,50,100,100,281,219,311,160,299,120,88,60,46,22,253,200
89083598,1,48490.0,7,203,,13.0,86,27,32,3,5,19,42,35,71,50,100,100,281,219,311,160,299,120,88,60,46,22,253,200
89083600,0,22140.0,7,203,,0.0,86,27,32,3,5,19,42,32,65,50,100,85,278,1,316,160,312,120,99,60,52,25,247,200
89083600,1,29429.0,15,319,11.0,0.0,122,53,38,2,15,14,42,32,65,50,100,85,278,1,316,160,312,120,99,60,52,25,247,200
89083607,0,39900.0,9,200,,10.0,95,0,16,16,0,63,41,35,75,50,100,100,278,7,328,160,297,120,105,60,45,23,250,200
89083607,1,49679.0,12,183,10.0,10.0,177,50,32,22,0,73,41,35,75,50,100,100,278,7,328,160,297,120,105,60,45,23,250,200
89083608,0,70069.0,10,260,10.0,10.0,57,6,16,0,0,35,42,29,70,50,100,8,278,81,247,32,268,120,92,60,56,25,251,200
89083608,1,56669.0,10,271,9.0,16.0,148,9,22,28,28,61,42,29,70,50,100,8,278,81,247,32,268,120,92,60,56,25,251,200
89084086,0,58659.0,12,239,10.0,11.0,64,13,29,0,0,22,42,35,65,50,100,53,278,13,328,160,333,120,106,60,54,25,248,200
89084086,1,30322.0,9,165,0.0,13.0,99,19,69,0,3,8,42,35,65,50,100,53,278,13,328,160,333,120,106,60,54,25,248,200
89084096,0,36979.0,10,254,14.0,13.0,169,56,22,4,12,75,41,28,75,50,100,100,281,43,315,160,293,120,89,60,34,22,253,200
89084096,1,39535.0,7,202,11.0,13.0,133,36,26,4,4,63,41,28,75,50,100,100,281,43,315,160,293,120,89,60,34,22,253,200
89084098,0,28579.0,15,354,10.0,0.0,132,11,37,0,12,72,42,35,52,45,100,67,278,1,328,160,285,120,93,60,48,25,252,200
89084098,1,13954.0,7,203,,0.0,86,27,32,3,5,19,42,35,52,45,100,67,278,1,328,160,285,120,93,60,48,25,252,200
89084583,0,41523.0,12,234,10.0,16.0,66,19,25,0,0,22,42,35,74,50,100,1,277,106,226,1,314,120,98,60,61,25,227,37
89084583,1,45931.0,10,260,10.0,10.0,57,6,16,0,0,35,42,35,74,50,100,1,277,106,226,1,314,120,98,60,61,25,227,37
89084584,0,19493.0,10,203,12.0,0.0,5,5,0,0,0,0,41,29,74,50,100,100,293,250,289,160,318,120,103,60,60,25,242,200
89084584,1,6159.0,0,0,,0.0,107,107,0,0,0,0,41,29,74,50,100,100,293,250,289,160,318,120,103,60,60,25,242,200
89084585,0,9633.0,6,180,,0.0,153,0,0,0,0,153,42,35,69,50,100,100,293,250,340,160,311,120,88,60,39,21,251,200
89084585,1,6259.0,0,0,,0.0,2,0,2,0,0,0,42,35,69,50,100,100,293,250,340,160,311,120,88,60,39,21,251,200
89084586,0,113203.0,12,240,10.0,15.0,81,21,25,0,0,35,42,29,66,50,100,1,277,158,287,91,311,120,92,60,62,25,240,200
89084586,1,103791.0,12,245,9.0,19.0,35,13,12,0,1,9,42,29,66,50,100,1,277,158,287,91,311,120,92,60,62,25,240,200
89085043,0,33737.0,12,273,,10.0,115,73,39,3,0,0,41,32,76,50,101,100,277,1,328,160,283,120,104,60,51,24,250,200
89085043,1,12692.0,10,220,0.0,0.0,304,8,73,33,5,185,41,32,76,50,101,100,277,1,328,160,283,120,104,60,51,24,250,200
89085046,0,59932.0,15,388,8.0,11.0,135,27,34,18,0,56,41,32,53,44,100,51,278,1,340,160,303,120,107,60,50,25,249,200
89085046,1,22460.0,7,203,11.0,0.0,126,34,29,5,5,53,41,32,53,44,100,51,278,1,340,160,303,120,107,60,50,25,249,200
89085051,0,29437.0,15,353,10.0,0.0,128,9,37,0,12,70,41,27,57,50,100,66,278,1,344,160,301,120,85,60,43,24,248,200
89085051,1,33402.0,10,296,0.0,10.0,204,79,16,4,17,88,41,27,57,50,100,66,278,1,344,160,301,120,85,60,43,24,248,200
89085529,0,31966.0,8,177,5.0,12.0,200,83,35,0,12,70,40,25,65,50,100,100,278,94,354,160,308,120,103,60,44,22,253,200
89085529,1,28061.0,7,210,,0.0,144,90,20,0,0,34,40,25,65,50,100,100,278,94,354,160,308,120,103,60,44,22,253,200
89086008,0,33644.0,7,190,4.0,13.0,259,133,10,12,33,71,40,31,67,50,100,100,281,76,340,160,304,120,89,60,36,22,250,200
89086008,1,37754.0,10,227,0.0,13.0,361,132,114,0,0,115,40,31,67,50,100,100,281,76,340,160,304,120,89,60,36,22,250,200
89086018,0,74358.0,10,260,10.0,10.0,57,6,16,0,0,35,42,29,70,50,100,2,277,101,268,22,321,120,101,60,61,25,243,200
89086018,1,87889.0,12,235,10.0,16.0,68,11,24,0,0,33,42,29,70,50,100,2,277,101,268,22,321,120,101,60,61,25,243,200
89086484,0,33588.0,10,196,11.0,10.0,275,127,51,0,0,97,41,35,68,50,100,52,277,13,325,160,321,120,101,60,55,25,248,200
89086484,1,65478.0,9,212,14.0,13.0,100,0,100,0,0,0,41,35,68,50,100,52,277,13,325,160,321,120,101,60,55,25,248,200
89086487,0,19776.0,7,203,11.0,0.0,125,36,29,5,5,50,41,32,71,50,101,100,277,1,340,160,297,120,107,60,49,25,252,200
89086487,1,25538.0,12,280,,0.0,122,83,36,3,0,0,41,32,71,50,101,100,277,1,340,160,297,120,107,60,49,25,252,200
89086497,0,15277.0,4,56,0.0,0.0,142,25,98,0,0,19,42,35,70,50,100,100,283,237,328,160,304,120,103,60,50,25,251,200
89086497,1,6009.0,0,0,,0.0,3,0,3,0,0,0,42,35,70,50,100,100,283,237,328,160,304,120,103,60,50,25,251,200
89086498,0,44294.0,9,200,,10.0,95,0,16,16,0,63,42,32,69,50,100,100,278,54,358,160,304,120,90,60,36,21,246,200
89086498,1,36105.0,9,238,0.0,11.0,218,56,25,3,21,113,42,32,69,50,100,100,278,54,358,160,304,120,90,60,36,21,246,200
89086963,0,39357.0,10,195,11.0,10.0,281,125,52,0,0,104,38,24,71,50,100,100,277,13,365,160,325,120,87,60,39,25,248,200
89086963,1,28719.0,7,196,4.0,0.0,274,77,12,11,28,146,38,24,71,50,100,100,277,13,365,160,325,120,87,60,39,25,248,200
89087914,0,78565.0,9,210,13.0,13.0,106,0,100,6,0,0,42,32,67,50,100,47,278,152,328,160,317,120,89,60,52,22,247,200
89087914,1,49385.0,9,235,0.0,11.0,213,55,26,3,23,106,42,32,67,50,100,47,278,152,328,160,317,120,89,60,52,22,247,200
89088397,0,26797.0,7,203,11.0,0.0,125,36,29,5,5,50,41,29,71,50,100,100,278,1,351,160,318,120,99,60,47,25,246,200
89088397,1,27347.0,8,198,7.0,0.0,109,37,41,5,4,22,41,29,71,50,100,100,278,1,351,160,318,120,99,60,47,25,246,200
89088867,0,23702.0,7,203,11.0,0.0,120,35,30,5,5,45,42,30,74,50,100,65,278,1,279,160,283,120,89,60,50,25,253,200
89088867,1,88176.0,10,274,11.0,11.0,97,7,24,33,10,23,42,30,74,50,100,65,278,1,279,160,283,120,89,60,50,25,253,200
89088870,0,35353.0,7,203,11.0,11.0,127,34,29,5,5,54,42,35,67,50,100,53,278,81,311,160,319,120,101,60,51,25,249,200
89088870,1,56264.0,12,238,10.0,11.0,64,13,29,0,0,22,42,35,67,50,100,53,278,81,311,160,319,120,101,60,51,25,249,200
89088874,0,12008.0,3,55,0.0,0.0,52,16,5,2,15,14,41,28,75,50,100,100,291,250,340,160,323,120,91,60,50,24,246,200
89088874,1,6246.0,0,0,,0.0,110,110,0,0,0,0,41,28,75,50,100,100,291,250,340,160,323,120,91,60,50,24,246,200
89088880,0,68985.0,15,316,6.0,18.0,131,19,25,0,0,87,42,31,66,50,100,1,277,25,284,5,304,120,109,60,62,25,231,174
89088880,1,75581.0,12,238,10.0,11.0,83,15,33,0,0,35,42,31,66,50,100,1,277,25,284,5,304,120,109,60,62,25,231,174
89088881,0,53853.0,5,118,9.0,15.0,35,8,14,2,4,7,42,32,64,50,100,61,278,140,304,160,296,120,91,60,47,25,252,200
89088881,1,56549.0,9,243,0.0,11.0,211,55,30,3,24,99,42,32,64,50,100,61,278,140,304,160,296,120,91,60,47,25,252,200
